order_id,order_date,customer_id,region_id,ship_mode,payment_method,delivery_time_days,shipping_cost,order_priority
O202308063881,8/6/2023,CUST_1857,R03,Express,SEPA,3,6.52,Urgent
O202412043882,12/4/2024,CUST_1042,R02,Standard,PayPal,6,10.14,Urgent
O202212213883,12/21/2022,CUST_1441,R05,Standard,visa,7,7.08,Low
O202412173884,12/17/2024,CUST_2116,R07,Express,SEPA,2,15.75,low
O202511053885,11/5/2025,CUST_1968,R01,STANDARD,Visa,10,5.31,low
O202311133886,11/13/2023,CUST_2106,R02,Express,SEPA,1,12.39,MEDIUM
O202501083887,1/8/2025,CUST_1677,R08,Economy,SEPA,9,12.11,Urgent
O202501053888,1/5/2025,CUST_1553,R05,Overnight,Visa,1,5.23,Urgent
O202309133889,9/13/2023,CUST_1347,R03,Standard,iDEAL,10,4.48,Urgent
O202404093890,4/9/2024,CUST_1551,R03,STANDARD,iDEAL,10,1.95,low
O202302253891,2/25/2023,CUST_1917,R02,STANDARD,SEPA,8,11.63,low
O202312203892,12/20/2023,CUST_1539,R06,Standard,Visa,8,8.44,low
O202309083893,9/8/2023,CUST_1289,R02,express,Mastercard,3,11.65,High
O202407193894,7/19/2024,CUST_1380,R08,STANDARD,PayPal,10,12.74,High
O202403173895,3/17/2024,CUST_1864,R04,Economy,Visa,9,5.31,MEDIUM
O202502283896,2/28/2025,CUST_1361,R06,Economy,Visa,14,9.79,High
O202308153897,8/15/2023,CUST_1439,R06,Express,iDEAL,3,9.29,High
O202509193898,9/19/2025,CUST_2063,R07,Standard,iDEAL,5,14.29,Urgent
O202305233899,5/23/2023,CUST_1579,R03,Express,SEPA,2,12.44,Urgent
O202509133900,9/13/2025,CUST_1061,R06,STANDARD,SEPA,9,12.47,Low
O202401033901,1/3/2024,CUST_2000,R03,Standard,visa,6,13.7,MEDIUM
O202508093902,8/9/2025,CUST_2016,R07,Express,visa,3,3.57,High
O202304053903,4/5/2023,CUST_2033,R01,Overnight,Mastercard,1,4.74,Medium
O202302043904,2/4/2023,CUST_2211,R08,STANDARD,Bancontact,7,5.99,MEDIUM
O202404193905,4/19/2024,CUST_1362,R02,STANDARD,Visa,9,0.53,low
O202506253906,6/25/2025,CUST_1572,R08,Express,iDEAL,1,11.05,Medium
O202306033907,6/3/2023,CUST_1252,R03,express,PayPal,3,4.93,High
O202401193908,1/19/2024,CUST_1118,R03,Economy,Mastercard,5,7.8,High
O202505063909,5/6/2025,CUST_1035,R05,Express,SEPA,1,7.88,Low
O202510133910,10/13/2025,CUST_2116,R02,Standard,iDEAL,7,2.66,Urgent
O202401223911,1/22/2024,CUST_1050,R05,Standard,Bancontact,7,7.23,Urgent
O202305033912,5/3/2023,CUST_2134,R02,Standard,iDEAL,7,14.9,High
O202303233913,3/23/2023,CUST_1942,R03,Overnight,Visa,1,13.84,Medium
O202309163914,9/16/2023,CUST_1400,R01,Standard,Mastercard,10,0.51,High
O202305063915,5/6/2023,CUST_1639,R01,Standard,visa,7,6.18,MEDIUM
O202402273916,2/27/2024,CUST_1826,R01,express,Bancontact,1,2.5,MEDIUM
O202406013917,6/1/2024,CUST_1747,R01,Economy,SEPA,13,0.11,MEDIUM
O202312253918,12/25/2023,CUST_1719,R04,Express,Mastercard,2,15.23,MEDIUM
O202311193919,11/19/2023,CUST_1863,R03,Overnight,Visa,1,13.45,low
O202405113920,5/11/2024,CUST_1774,R02,express,Mastercard,1,5.79,High
O202409233921,9/23/2024,CUST_1206,R04,Express,SEPA,1,6.31,Medium
O202302213922,2/21/2023,CUST_2202,R03,Overnight,Visa,1,1.49,Medium
O202409233923,9/23/2024,CUST_2162,R07,express,PayPal,1,0.8,Urgent
O202402053924,2/5/2024,CUST_2060,R06,express,PayPal,1,1.61,Low
O202508293925,8/29/2025,CUST_1040,R01,Standard,visa,9,6.25,MEDIUM
O202412123926,12/12/2024,CUST_2000,R06,Standard,Visa,10,8.29,MEDIUM
O202307073927,7/7/2023,CUST_1549,R07,Overnight,Visa,1,12.47,Medium
O202404073928,4/7/2024,CUST_1759,R06,STANDARD,SEPA,10,15.16,Urgent
O202406113929,6/11/2024,CUST_1331,R01,Standard,iDEAL,5,14.59,High
O202308153930,8/15/2023,CUST_1438,R03,Standard,Visa,8,1.68,low
O202211153931,11/15/2022,CUST_1832,R01,STANDARD,Visa,8,0.52,Low
O202307043932,7/4/2023,CUST_2185,R03,express,visa,2,5.65,High
O202405283933,5/28/2024,CUST_1822,R02,express,SEPA,1,10.74,low
O202406043934,6/4/2024,CUST_1402,R07,Overnight,Bancontact,1,11.86,MEDIUM
O202508193935,8/19/2025,CUST_1338,R01,Express,Visa,2,15.08,Urgent
O202304143936,4/14/2023,CUST_1062,R04,express,visa,3,4.53,Urgent
O202406273937,6/27/2024,CUST_1182,R05,Overnight,visa,1,15.37,MEDIUM
O202506183938,6/18/2025,CUST_1236,R08,Overnight,PayPal,1,13.77,Low
O202411243939,11/24/2024,CUST_1728,R01,STANDARD,Visa,5,9.84,High
O202503233940,3/23/2025,CUST_2194,R06,Overnight,Bancontact,1,5.03,Low
O202308043941,8/4/2023,CUST_1920,R03,STANDARD,PayPal,6,1.48,low
O202212213942,12/21/2022,CUST_2159,R03,Overnight,PayPal,1,8.32,Low
O202503313943,3/31/2025,CUST_1609,R08,Standard,Mastercard,6,7.01,High
O202508043944,8/4/2025,CUST_1122,R07,Standard,Mastercard,6,5.35,Medium
O202304143945,4/14/2023,CUST_1386,R05,Economy,Visa,11,15.85,low
O202212283946,12/28/2022,CUST_2180,R06,Overnight,Visa,1,4.24,High
O202305173947,5/17/2023,CUST_1796,R04,express,iDEAL,1,8.76,low
O202310043948,10/4/2023,CUST_2134,R02,express,Mastercard,3,12.04,low
O202502093949,2/9/2025,CUST_1212,R01,STANDARD,Mastercard,9,10.54,Low
O202504073950,4/7/2025,CUST_1224,R03,Standard,visa,8,4.43,Urgent
O202507103951,7/10/2025,CUST_1771,R05,express,iDEAL,2,5.28,High
O202404193952,4/19/2024,CUST_1723,R01,Economy,SEPA,5,15.93,Low
O202403223953,3/22/2024,CUST_2175,R03,Overnight,Bancontact,1,14.05,low
O202310163954,10/16/2023,CUST_2054,R07,Standard,Visa,6,10.03,High
O202403283955,3/28/2024,CUST_1489,R03,Overnight,SEPA,1,0.18,Medium
O202502163956,2/16/2025,CUST_1691,R02,STANDARD,visa,5,8.98,low
O202301123957,1/12/2023,CUST_1715,R03,STANDARD,visa,6,12.3,High
O202409243958,9/24/2024,CUST_1399,R01,express,Bancontact,1,11.71,low
O202402043959,2/4/2024,CUST_1109,R04,STANDARD,iDEAL,,11.77,MEDIUM
O202506303960,6/30/2025,CUST_1951,R07,STANDARD,Mastercard,10,1.04,MEDIUM
O202307103961,7/10/2023,CUST_1036,R06,Standard,visa,8,9.23,High
O202410253962,10/25/2024,CUST_1994,R05,Overnight,PayPal,1,4.42,Urgent
O202306273963,6/27/2023,CUST_1634,R04,STANDARD,Bancontact,8,8.81,Low
O202403183964,3/18/2024,CUST_1239,R06,Economy,visa,9,6.77,Low
O202506033965,6/3/2025,CUST_1335,R07,Express,SEPA,2,11.42,Medium
O202310093966,10/9/2023,CUST_1542,R04,express,visa,1,13.74,low
O202304113967,4/11/2023,CUST_2170,R01,Overnight,Bancontact,1,5.12,High
O202404273968,4/27/2024,CUST_1129,R04,Overnight,Mastercard,1,7.15,low
O202402163969,2/16/2024,CUST_1308,R08,express,visa,3,10.22,MEDIUM
O202504023970,4/2/2025,CUST_1069,R06,Economy,SEPA,5,7.51,High
O202309243971,9/24/2023,CUST_1549,R03,Express,Bancontact,3,3.99,MEDIUM
O202401153972,1/15/2024,CUST_1948,R04,STANDARD,Visa,5,1.2,Low
O202311303973,11/30/2023,CUST_1589,R02,Express,PayPal,3,1.9,Urgent
O202308203974,8/20/2023,CUST_1848,R02,Standard,Visa,10,7.36,Medium
O202212223975,12/22/2022,CUST_1912,R04,Overnight,Bancontact,1,14.13,Medium
O202410053976,10/5/2024,CUST_1640,R02,Overnight,visa,1,14.86,Urgent
O202407183977,7/18/2024,CUST_1926,R04,Standard,SEPA,5,8.16,Low
O202310273978,10/27/2023,CUST_1829,R07,Express,Bancontact,3,0.22,MEDIUM
O202510063979,10/6/2025,CUST_1550,R04,STANDARD,Mastercard,5,8.72,Low
O202506283980,6/28/2025,CUST_2039,R02,express,PayPal,,8.45,High
O202404253981,4/25/2024,CUST_1141,R01,Economy,Mastercard,8,6.41,MEDIUM
O202311143982,11/14/2023,CUST_2139,R03,express,Visa,2,11.05,High
O202505253983,5/25/2025,CUST_1446,R07,Express,Visa,2,11,low
O202304243984,4/24/2023,CUST_1390,R08,Express,visa,1,3.21,MEDIUM
O202211153985,11/15/2022,CUST_1626,R06,Standard,SEPA,,14.32,low
O202402143986,2/14/2024,CUST_1568,R02,Economy,Visa,10,6.58,low
O202311143987,11/14/2023,CUST_1978,R04,STANDARD,SEPA,8,1.53,Medium
O202506303988,6/30/2025,CUST_1270,R03,Economy,Bancontact,12,1.2,Low
O202312313989,12/31/2023,CUST_2188,R03,Overnight,SEPA,1,3.97,Medium
O202304303990,4/30/2023,CUST_1410,R07,express,Visa,2,3.8,low
O202407293991,7/29/2024,CUST_1149,R08,STANDARD,Bancontact,,8.15,Low
O202211303992,11/30/2022,CUST_1967,R03,express,SEPA,3,8.12,High
O202409243993,9/24/2024,CUST_1063,R04,STANDARD,Visa,8,1.19,low
O202509113994,9/11/2025,CUST_1499,R08,STANDARD,SEPA,6,8.61,MEDIUM
O202402013995,2/1/2024,CUST_1119,R03,Express,visa,2,8.24,Low
O202503213996,3/21/2025,CUST_2172,R06,Express,iDEAL,2,12.35,low
O202509233997,9/23/2025,CUST_1305,R04,Express,Visa,2,4.79,low
O202502263998,2/26/2025,CUST_1204,R02,Overnight,Bancontact,1,10.72,Medium
O202402173999,2/17/2024,CUST_1107,R07,express,iDEAL,1,9.19,Urgent
O202508034000,8/3/2025,CUST_1077,R02,Overnight,SEPA,1,13.54,low
O202211024001,11/2/2022,CUST_1523,R05,express,Visa,1,8.96,Urgent
O202307214002,7/21/2023,CUST_1584,R08,Overnight,iDEAL,1,2.96,Urgent
O202503214003,3/21/2025,CUST_1144,R08,Express,visa,1,7.32,Urgent
O202212224004,12/22/2022,CUST_1852,R04,STANDARD,SEPA,10,1.06,Medium
O202502124005,2/12/2025,CUST_2142,R01,express,PayPal,2,11.13,low
O202403294006,3/29/2024,CUST_1450,R07,express,SEPA,1,7.59,Low
O202503024007,3/2/2025,CUST_1176,R05,Overnight,Mastercard,1,7.22,MEDIUM
O202508124008,8/12/2025,CUST_2075,R06,STANDARD,Mastercard,10,15.38,low
O202402224009,2/22/2024,CUST_1848,R02,STANDARD,SEPA,9,3.06,Low
O202408014010,8/1/2024,CUST_2109,R03,Express,visa,3,6.02,Low
O202307264011,7/26/2023,CUST_1551,R05,Overnight,Visa,1,13.28,Urgent
O202508134012,8/13/2025,CUST_1128,R03,Standard,Bancontact,9,5.31,low
O202303274013,3/27/2023,CUST_1816,R02,Economy,Visa,7,6.56,Medium
O202406204014,6/20/2024,CUST_1006,R04,STANDARD,visa,10,4.85,Urgent
O202404074015,4/7/2024,CUST_1185,R03,express,iDEAL,3,8.17,Urgent
O202408144016,8/14/2024,CUST_1654,R02,Standard,iDEAL,8,1.62,low
O202506054017,6/5/2025,CUST_1007,R08,Economy,SEPA,12,12.61,MEDIUM
O202304134018,4/13/2023,CUST_1482,R03,STANDARD,PayPal,5,7.51,Low
O202406184019,6/18/2024,CUST_1372,R06,Standard,Visa,8,5.81,Low
O202506304020,6/30/2025,CUST_1618,R07,Express,SEPA,1,15.51,MEDIUM
O202508114021,8/11/2025,CUST_1007,R06,express,Visa,2,7.64,low
O202406044022,6/4/2024,CUST_1238,R01,STANDARD,Bancontact,5,11.9,Urgent
O202306274023,6/27/2023,CUST_1836,R02,Economy,PayPal,7,7.03,Urgent
O202212134024,12/13/2022,CUST_1337,R05,Overnight,SEPA,1,9.58,MEDIUM
O202305074025,5/7/2023,CUST_2046,R02,Overnight,Mastercard,1,11.01,Urgent
O202505134026,5/13/2025,CUST_1673,R08,Overnight,visa,1,4.19,High
O202412274027,12/27/2024,CUST_2140,R04,Overnight,visa,1,6.67,Low
O202312044028,12/4/2023,CUST_1483,R03,Economy,PayPal,13,15.19,low
O202501284029,1/28/2025,CUST_1773,R01,STANDARD,SEPA,10,1.84,Urgent
O202408174030,8/17/2024,CUST_2060,R01,Overnight,Visa,1,0.31,Urgent
O202401314031,1/31/2024,CUST_1627,R08,Overnight,PayPal,1,12.79,Urgent
O202307064032,7/6/2023,CUST_2155,R04,express,iDEAL,1,2.52,MEDIUM
O202401014033,1/1/2024,CUST_1046,R05,Overnight,Mastercard,1,1.12,Medium
O202304234034,4/23/2023,CUST_1405,R05,Economy,PayPal,9,9.68,low
O202301024035,1/2/2023,CUST_1084,R08,Express,PayPal,2,13.59,low
O202507214036,7/21/2025,CUST_1269,R04,Standard,Bancontact,10,6.68,Urgent
O202510154037,10/15/2025,CUST_1406,R08,Economy,Visa,14,1.74,High
O202406064038,6/6/2024,CUST_1203,R04,express,Bancontact,2,6.06,Urgent
O202411094039,11/9/2024,CUST_2188,R04,Economy,Mastercard,6,9.59,Urgent
O202401214040,1/21/2024,CUST_1959,R02,STANDARD,Bancontact,8,12.43,low
O202307014041,7/1/2023,CUST_1271,R01,STANDARD,PayPal,7,0.38,Medium
O202405224042,5/22/2024,CUST_1611,R04,STANDARD,SEPA,9,13.41,Urgent
O202502044043,2/4/2025,CUST_2171,R05,Standard,Mastercard,10,7.77,low
O202510024044,10/2/2025,CUST_1874,R07,STANDARD,visa,5,7.64,Urgent
O202402194045,2/19/2024,CUST_2157,R02,Overnight,Visa,1,3.82,low
O202301184046,1/18/2023,CUST_1585,R01,Economy,PayPal,8,4.45,Urgent
O202302184047,2/18/2023,CUST_1928,R03,Overnight,PayPal,1,11.59,Urgent
O202502214048,2/21/2025,CUST_1131,R01,STANDARD,PayPal,7,10.36,low
O202507014049,7/1/2025,CUST_1568,R01,express,PayPal,1,3.92,High
O202404014050,4/1/2024,CUST_1782,R01,Express,Bancontact,3,8.91,High
O202402114051,2/11/2024,CUST_1644,R07,STANDARD,iDEAL,9,10.78,High
O202412024052,12/2/2024,CUST_2096,R08,express,Bancontact,1,7.49,High
O202306064053,6/6/2023,CUST_1392,R04,STANDARD,SEPA,6,6.28,Urgent
O202507074054,7/7/2025,CUST_1624,R07,Express,Visa,2,1.07,Urgent
O202311074055,11/7/2023,CUST_1833,R07,Economy,Bancontact,12,6.44,Medium
O202402074056,2/7/2024,CUST_2151,R07,Express,visa,3,0.17,Medium
O202308194057,8/19/2023,CUST_1840,R03,Overnight,SEPA,1,8.23,Low
O202212264058,12/26/2022,CUST_1518,R07,express,PayPal,2,7.22,Low
O202402044059,2/4/2024,CUST_1808,R05,Overnight,visa,1,4.09,low
O202409204060,9/20/2024,CUST_1589,R02,Express,Visa,3,2.72,low
O202301044061,1/4/2023,CUST_1157,R03,STANDARD,iDEAL,6,14.64,Medium
O202510264062,10/26/2025,CUST_1019,R01,Economy,iDEAL,6,5.67,Urgent
O202408204063,8/20/2024,CUST_1054,R05,Economy,PayPal,10,9.87,low
O202301204064,1/20/2023,CUST_1079,R02,STANDARD,Mastercard,6,12.53,Low
O202307314065,7/31/2023,CUST_1616,R01,Overnight,Visa,1,10.16,Low
O202509184066,9/18/2025,CUST_1547,R03,express,Bancontact,3,13.49,MEDIUM
O202310244067,10/24/2023,CUST_1984,R08,Economy,visa,13,3.15,Medium
O202402074068,2/7/2024,CUST_1490,R06,express,visa,3,2.47,High
O202405024069,5/2/2024,CUST_1526,R06,express,Bancontact,2,13.86,MEDIUM
O202310254070,10/25/2023,CUST_2179,R06,Standard,SEPA,8,0.22,High
O202510304071,10/30/2025,CUST_1629,R02,Economy,SEPA,11,10.66,MEDIUM
O202502134072,2/13/2025,CUST_1755,R03,Express,PayPal,3,5.89,Low
O202405304073,5/30/2024,CUST_1880,R02,Express,visa,3,3.52,low
O202405284074,5/28/2024,CUST_1843,R08,Economy,Mastercard,10,10.76,High
O202509164075,9/16/2025,CUST_1355,R02,Overnight,SEPA,1,5.33,Medium
O202409264076,9/26/2024,CUST_1537,R03,Overnight,SEPA,1,13.05,Medium
O202510274077,10/27/2025,CUST_1866,R01,express,SEPA,3,12.1,low
O202406044078,6/4/2024,CUST_1932,R06,Standard,Mastercard,10,12.36,Urgent
O202405134079,5/13/2024,CUST_1181,R06,Standard,PayPal,10,14.11,Medium
O202404174080,4/17/2024,CUST_1107,R06,Economy,PayPal,8,5.6,Medium
O202303024081,3/2/2023,CUST_1823,R01,Economy,SEPA,14,1.53,MEDIUM
O202410154082,10/15/2024,CUST_2213,R08,Express,SEPA,2,3.8,High
O202402194083,2/19/2024,CUST_1244,R06,STANDARD,PayPal,8,15.41,low
O202403274084,3/27/2024,CUST_1556,R03,STANDARD,Visa,10,10.73,High
O202310044085,10/4/2023,CUST_1432,R02,STANDARD,PayPal,5,8.94,Medium
O202212014086,12/1/2022,CUST_1701,R04,STANDARD,Visa,5,4.33,MEDIUM
O202401034087,1/3/2024,CUST_1382,R03,express,Mastercard,1,10.87,MEDIUM
O202411234088,11/23/2024,CUST_1710,R07,Express,iDEAL,2,5.92,Low
O202504254089,4/25/2025,CUST_2119,R04,Express,iDEAL,1,12.33,Medium
O202303274090,3/27/2023,CUST_1061,R06,Standard,iDEAL,9,12.15,low
O202504194091,4/19/2025,CUST_2087,R03,STANDARD,visa,5,9.03,Urgent
O202311044092,11/4/2023,CUST_2044,R04,STANDARD,Bancontact,9,10.88,High
O202504044093,4/4/2025,CUST_1741,R05,express,visa,3,0.28,Urgent
O202406214094,6/21/2024,CUST_1700,R07,Express,SEPA,2,6.02,Urgent
O202211084095,11/8/2022,CUST_1429,R03,express,Visa,3,8.1,Low
O202510014096,10/1/2025,CUST_1926,R06,Standard,visa,9,0.51,Medium
O202301104097,1/10/2023,CUST_1995,R06,Economy,Mastercard,4,12.65,low
O202302054098,2/5/2023,CUST_1948,R05,Express,iDEAL,1,13.17,low
O202403294099,3/29/2024,CUST_1984,R08,Express,iDEAL,1,4.75,Low
O202405044100,5/4/2024,CUST_1027,R08,Express,SEPA,1,1.29,low
O202211014101,11/1/2022,CUST_1248,R02,Express,Visa,1,7.79,Medium
O202303284102,3/28/2023,CUST_1809,R05,Express,Bancontact,1,12.39,Urgent
O202502284103,2/28/2025,CUST_1861,R05,express,Visa,1,9.14,Low
O202311104104,11/10/2023,CUST_1908,R06,express,PayPal,1,11.28,low
O202403224105,3/22/2024,CUST_1218,R04,Standard,SEPA,5,6.16,MEDIUM
O202510104106,10/10/2025,CUST_1454,R03,Standard,PayPal,6,14.91,High
O202508054107,8/5/2025,CUST_1605,R02,Economy,Bancontact,10,4.27,High
O202412134108,12/13/2024,CUST_1050,R05,Express,iDEAL,3,6.35,Medium
O202401094109,1/9/2024,CUST_1268,R05,express,visa,3,4.48,High
O202301184110,1/18/2023,CUST_1780,R01,express,Visa,2,10.27,Urgent
O202505174111,5/17/2025,CUST_2083,R03,Standard,PayPal,5,0.63,Urgent
O202309264112,9/26/2023,CUST_1053,R05,express,iDEAL,3,11.59,MEDIUM
O202305144113,5/14/2023,CUST_1935,R01,Economy,PayPal,10,10.17,MEDIUM
O202503274114,3/27/2025,CUST_1678,R06,express,visa,2,0.34,Medium
O202402044115,2/4/2024,CUST_1817,R08,Economy,PayPal,14,11.61,Low
O202507294116,7/29/2025,CUST_1171,R01,STANDARD,visa,9,9.31,MEDIUM
O202401204117,1/20/2024,CUST_1990,R05,STANDARD,SEPA,8,3.46,High
O202211104118,11/10/2022,CUST_1592,R06,Express,Mastercard,2,0.4,low
O202310234119,10/23/2023,CUST_1054,R08,Standard,Visa,5,15.2,Urgent
O202410164120,10/16/2024,CUST_1692,R05,express,PayPal,1,12.37,Urgent
O202406184121,6/18/2024,CUST_1184,R07,Express,iDEAL,1,1.66,Medium
O202312204122,12/20/2023,CUST_1108,R04,Overnight,iDEAL,1,7.57,Medium
O202501044123,1/4/2025,CUST_1462,R04,Standard,iDEAL,5,11.94,Low
O202211274124,11/27/2022,CUST_2097,R07,Economy,Visa,5,5.86,High
O202407124125,7/12/2024,CUST_1624,R04,Standard,Bancontact,7,12.42,Urgent
O202307184126,7/18/2023,CUST_1190,R02,Express,Bancontact,1,8.24,High
O202510234127,10/23/2025,CUST_1195,R08,express,Bancontact,1,2.05,Low
O202309084128,9/8/2023,CUST_1857,R08,Express,visa,3,1.16,Urgent
O202211144129,11/14/2022,CUST_1809,R07,STANDARD,SEPA,8,15.82,Low
O202305264130,5/26/2023,CUST_1596,R08,Express,PayPal,3,6.82,low
O202409184131,9/18/2024,CUST_1393,R08,Overnight,Mastercard,1,5.06,Urgent
O202412174132,12/17/2024,CUST_2103,R08,Economy,Bancontact,7,9.13,High
O202501034133,1/3/2025,CUST_1791,R01,Express,SEPA,1,10.38,MEDIUM
O202507114134,7/11/2025,CUST_1062,R02,Overnight,SEPA,1,14.07,Low
O202303074135,3/7/2023,CUST_1901,R02,Overnight,SEPA,1,1.56,low
O202412184136,12/18/2024,CUST_1456,R03,Express,Visa,3,14.53,Medium
O202409204137,9/20/2024,CUST_2211,R07,Standard,SEPA,5,15.38,low
O202410064138,10/6/2024,CUST_1471,R04,STANDARD,visa,7,2,MEDIUM
O202212064139,12/6/2022,CUST_1890,R03,STANDARD,SEPA,9,11.48,MEDIUM
O202502144140,2/14/2025,CUST_1815,R01,Economy,visa,7,14.84,low
O202302274141,2/27/2023,CUST_1720,R02,Economy,iDEAL,7,3.19,low
O202312254142,12/25/2023,CUST_1835,R04,Overnight,Bancontact,1,11.04,low
O202508184143,8/18/2025,CUST_1908,R04,Overnight,Bancontact,1,14.39,Low
O202305124144,5/12/2023,CUST_1870,R08,express,Mastercard,1,7.83,Low
O202403094145,3/9/2024,CUST_1043,R07,Overnight,Bancontact,1,9.61,Medium
O202308144146,8/14/2023,CUST_1801,R04,Economy,PayPal,12,9.63,MEDIUM
O202310194147,10/19/2023,CUST_2196,R06,Standard,Bancontact,10,11.32,High
O202408014148,8/1/2024,CUST_1714,R05,STANDARD,visa,6,6.99,Medium
O202402014149,2/1/2024,CUST_1210,R03,Overnight,iDEAL,1,10.69,low
O202506104150,6/10/2025,CUST_1806,R07,Express,PayPal,1,1.66,Urgent
O202403314151,3/31/2024,CUST_1536,R08,express,PayPal,3,12.27,Low
O202501304152,1/30/2025,CUST_1822,R06,Standard,Bancontact,9,7.6,High
O202506024153,6/2/2025,CUST_1214,R04,Overnight,SEPA,1,10.03,Low
O202409024154,9/2/2024,CUST_1534,R08,Standard,SEPA,10,0.11,High
O202410264155,10/26/2024,CUST_1901,R05,Economy,PayPal,12,7.73,Urgent
O202408014156,8/1/2024,CUST_2096,R08,STANDARD,PayPal,5,10.63,High
O202311024157,11/2/2023,CUST_1935,R07,Standard,Bancontact,9,3.13,low
O202406094158,6/9/2024,CUST_2108,R03,Economy,visa,6,5.78,Low
O202511044159,11/4/2025,CUST_1244,R07,Standard,SEPA,6,12.87,Low
O202306094160,6/9/2023,CUST_1998,R07,Economy,visa,9,1.7,Low
O202305224161,5/22/2023,CUST_1212,R02,Standard,SEPA,5,12.38,Medium
O202304124162,4/12/2023,CUST_1347,R04,Overnight,iDEAL,1,8.93,MEDIUM
O202211174163,11/17/2022,CUST_1203,R03,express,Bancontact,1,7.06,Urgent
O202306044164,6/4/2023,CUST_1659,R07,Economy,iDEAL,9,13.3,High
O202305164165,5/16/2023,CUST_1924,R05,Overnight,Bancontact,1,15.05,High
O202510134166,10/13/2025,CUST_1005,R04,Standard,visa,9,2.55,low
O202301314167,1/31/2023,CUST_1825,R05,Standard,iDEAL,9,5.2,MEDIUM
O202406284168,6/28/2024,CUST_1068,R03,Economy,iDEAL,7,4.02,Medium
O202503014169,3/1/2025,CUST_1654,R08,Express,iDEAL,1,3.8,Urgent
O202408174170,8/17/2024,CUST_1860,R03,express,Visa,1,5.82,low
O202212234171,12/23/2022,CUST_1247,R01,Standard,SEPA,,5.3,Medium
O202505234172,5/23/2025,CUST_2102,R03,STANDARD,Bancontact,9,10.04,MEDIUM
O202309134173,9/13/2023,CUST_1105,R04,Standard,Bancontact,5,13.7,High
O202503184174,3/18/2025,CUST_2170,R03,Express,Mastercard,3,6.04,MEDIUM
O202501104175,1/10/2025,CUST_1343,R02,Overnight,PayPal,1,13.58,MEDIUM
O202303194176,3/19/2023,CUST_2185,R01,express,Visa,3,7.25,Medium
O202310084177,10/8/2023,CUST_2218,R05,Express,SEPA,3,5.3,Medium
O202407204178,7/20/2024,CUST_2196,R03,Economy,Bancontact,7,12.3,MEDIUM
O202507264179,7/26/2025,CUST_1552,R06,Overnight,iDEAL,1,9.72,MEDIUM
O202402144180,2/14/2024,CUST_1492,R06,Overnight,visa,1,5.56,Medium
O202509214181,9/21/2025,CUST_1453,R05,express,SEPA,1,13.02,High
O202504094182,4/9/2025,CUST_1168,R01,Overnight,PayPal,1,8.85,Low
O202312314183,12/31/2023,CUST_1038,R03,STANDARD,Bancontact,5,9.33,MEDIUM
O202302254184,2/25/2023,CUST_1610,R02,express,Bancontact,3,10.51,MEDIUM
O202301264185,1/26/2023,CUST_1384,R08,STANDARD,visa,9,11.65,High
O202405164186,5/16/2024,CUST_1673,R05,STANDARD,Visa,5,9.82,High
O202506274187,6/27/2025,CUST_1332,R05,Overnight,visa,1,8.55,Urgent
O202405074188,5/7/2024,CUST_2202,R05,Standard,visa,5,2.78,Medium
O202509244189,9/24/2025,CUST_1815,R06,Economy,iDEAL,4,7.87,Medium
O202212144190,12/14/2022,CUST_1115,R01,Overnight,Bancontact,1,1.28,Urgent
O202406074191,6/7/2024,CUST_1431,R06,express,PayPal,3,14.48,Medium
O202409074192,9/7/2024,CUST_1705,R06,Economy,Bancontact,12,10.97,Low
O202503194193,3/19/2025,CUST_1028,R01,Standard,PayPal,10,1.77,Medium
O202412184194,12/18/2024,CUST_1313,R05,Economy,Mastercard,8,15.65,Low
O202507184195,7/18/2025,CUST_1077,R01,Express,PayPal,1,0.63,MEDIUM
O202505074196,5/7/2025,CUST_1285,R05,Economy,PayPal,10,14.97,Urgent
O202507204197,7/20/2025,CUST_1327,R05,STANDARD,Bancontact,8,6.16,High
O202510244198,10/24/2025,CUST_1436,R06,express,Mastercard,3,0.47,low
O202305134199,5/13/2023,CUST_1117,R01,Economy,SEPA,10,10.22,Low
O202304144200,4/14/2023,CUST_2035,R01,Overnight,visa,1,10.81,Medium
O202312044201,12/4/2023,CUST_1032,R06,STANDARD,Bancontact,7,3.43,Urgent
O202311194202,11/19/2023,CUST_2027,R08,express,PayPal,2,5.7,Medium
O202409104203,9/10/2024,CUST_2043,R07,STANDARD,PayPal,8,5.74,MEDIUM
O202503224204,3/22/2025,CUST_1788,R05,STANDARD,Bancontact,9,6.39,low
O202506264205,6/26/2025,CUST_1229,R04,Standard,Visa,5,5.62,Urgent
O202404264206,4/26/2024,CUST_1698,R04,Express,PayPal,2,5.57,low
O202404274207,4/27/2024,CUST_2042,R05,Overnight,Bancontact,,13.05,MEDIUM
O202407304208,7/30/2024,CUST_1762,R01,Overnight,SEPA,1,3.38,Medium
O202507154209,7/15/2025,CUST_1083,R07,STANDARD,PayPal,10,1.05,High
O202501154210,1/15/2025,CUST_1248,R04,STANDARD,SEPA,8,5.81,low
O202410144211,10/14/2024,CUST_1668,R05,Express,Mastercard,3,1.65,Medium
O202403194212,3/19/2024,CUST_1311,R05,Standard,iDEAL,10,13.51,Urgent
O202304284213,4/28/2023,CUST_1166,R01,Standard,SEPA,10,11.12,Urgent
O202406264214,6/26/2024,CUST_1397,R07,Standard,visa,7,15.5,low
