order_detail_id,order_id,product_id,quantity,discount,tax_rate,total_price,profit,unit_price,cost_price,is_loss_sale
OD0009097,O202412144399,P153,4,0.23,0.21,5029.24,26.04,1349.48,1032.59,False
OD0009098,O202212124400,P140,2,0.12,0.21,2722.69,460.26,1278.5,894.9499999999999,False
OD0009099,O202307054401,P114,1,0.16,0.21,1349.96,337.73,1328.18,777.94,False
OD0009100,O202307054401,P102,3,0.26,0.21,154.05,6.88,57.35,40.145,False
OD0009101,O202307054401,P149,3,0.02,0.21,1366.61,480.92,384.16,216.17,False
OD0009102,O202510064402,P117,2,0.14,0.21,516.89,79.92,248.36,173.63,False
OD0009103,O202510064402,P101,1,0.23,0.21,1038.76,206.39,1114.91,652.09,False
OD0009104,O202311044403,P148,2,0.11,0.21,895.53,133.55,415.79,303.28,False
OD0009105,O202311044403,P108,3,0.14,0.21,354.73,39.79,113.63,84.46,False
OD0009106,O202311044403,P106,3,0.03,0.21,4481.55,833.21,1272.77,956.85,False
OD0009107,O202503174404,P139,5,0.17,0.21,425.32,21.25,84.7,66.05,False
OD0009108,O202405024405,P101,5,0.09,0.21,6138.14,1812.39,1114.91,652.09,False
OD0009109,O202310204406,P160,5,0.16,0.21,5196.24,1059.37,1022.48,647.01,False
OD0009110,O202311234407,P105,5,0.0,0.21,1462.04,442.05,241.66,153.25,False
OD0009111,O202311234407,P145,5,0.08,0.21,2255.01,303.39,405.14,312.05,False
OD0009112,O202406084408,P130,1,0.29,0.21,1012.95,132.53,1179.08,704.62,False
OD0009113,O202303164409,P115,2,0.06,0.21,913.29,132.92,401.48,310.93,False
OD0009114,O202505124410,P141,5,0.19,0.21,6924.31,814.37,1412.98,981.64,False
OD0009115,O202306284411,P107,3,0.12,0.21,406.97,66.07,127.4,90.09,False
OD0009116,O202306284411,P102,2,0.18,0.21,113.81,13.76,57.35,40.145,False
OD0009117,O202306284411,P142,5,0.21,0.21,4729.22,796.1,989.48,622.47,False
OD0009118,O202501284412,P101,3,0.05,0.21,3844.77,1221.22,1114.91,652.09,False
OD0009119,O202501284412,P143,2,0.28,0.21,707.0,6.99,405.76,288.65,False
OD0009120,O202403164413,P125,2,0.0,0.21,3501.5,755.82,1446.9,1068.99,False
OD0009121,O202403164413,P159,5,0.02,0.21,2520.48,595.15,425.11,297.577,False
OD0009122,O202502044414,P155,1,0.04,0.21,1508.06,269.14,1298.26,977.19,False
OD0009123,O202502044414,P136,1,0.16,0.21,1502.35,138.91,1478.11,1102.7,False
OD0009124,O202502044414,P137,5,0.09,0.21,7908.1,1587.62,1436.4,989.6,False
OD0009125,O202505084415,P112,2,0.05,0.21,807.57,175.63,351.27,245.889,False
OD0009126,O202505084415,P108,2,0.29,0.21,195.24,-7.57,113.63,84.46,True
OD0009127,O202505084415,P121,3,0.02,0.21,1089.88,358.09,306.37,180.88,False
OD0009128,O202510274416,P140,3,0.12,0.21,4084.04,690.39,1278.5,894.9499999999999,False
OD0009129,O202510274416,P148,1,0.19,0.21,407.52,33.51,415.79,303.28,False
OD0009130,O202510274416,P107,5,0.09,0.21,701.4,129.22,127.4,90.09,False
OD0009131,O202510274416,P117,5,0.05,0.21,1427.45,311.56,248.36,173.63,False
OD0009132,O202409064417,P117,4,0.19,0.21,973.67,-165.25,248.36,173.63,True
OD0009133,O202409064417,P122,3,0.02,0.21,2625.43,751.14,738.02,472.88,False
OD0009134,O202509114418,P118,4,0.28,0.21,2782.19,-144.35,798.38,610.92,True
OD0009135,O202407314419,P144,3,0.14,0.21,2162.91,126.73,692.84,553.6,False
OD0009136,O202502224420,P121,2,0.09,0.21,674.69,195.83,306.37,180.88,False
OD0009137,O202502224420,P110,5,0.27,0.21,1801.0,36.68,407.79,290.35,False
OD0009138,O202405164421,P139,4,0.19,0.21,332.06,10.23,84.7,66.05,False
OD0009139,O202405164421,P109,5,0.0,0.21,2566.23,760.95,424.17,271.98,False
OD0009140,O202405164421,P109,2,0.05,0.21,975.17,261.96,424.17,271.98,False
OD0009141,O202405164421,P153,3,0.12,0.21,4310.78,464.86,1349.48,1032.59,False
OD0009142,O202310254422,P105,4,0.26,0.21,865.53,102.31,241.66,153.25,False
OD0009143,O202310254422,P101,2,0.15,0.21,2293.37,591.17,1114.91,652.09,False
OD0009144,O202302114423,P128,2,0.22,0.21,662.77,10.61,351.12,268.57,False
OD0009145,O202302114423,P118,2,0.0,0.21,1932.08,374.92,798.38,610.92,False
OD0009146,O202302114423,P137,4,0.0,0.21,6952.18,1787.2,1436.4,989.6,False
OD0009147,O202507114424,P101,1,0.02,0.21,1322.06,440.52,1114.91,652.09,False
OD0009148,O202507114424,P151,2,0.27,0.21,1143.43,38.84,647.25,453.075,False
OD0009149,O202508314425,P144,4,0.12,0.21,2950.94,224.4,692.84,553.6,False
OD0009150,O202411224426,P103,5,0.29,0.21,3635.07,-64.86,846.25,613.81,True
OD0009151,O202411224426,P136,5,0.06,0.21,8406.01,1433.62,1478.11,1102.7,False
OD0009152,O202501044427,P156,1,0.19,0.21,1359.88,217.94,1387.49,905.93,False
OD0009153,O202501044427,P123,2,0.15,0.21,2711.6,734.49,1318.23,753.25,False
OD0009154,O202501044427,P116,3,0.0,0.21,2792.16,692.27,769.19,538.433,False
OD0009155,O202408314428,P117,4,0.0,0.21,1202.06,298.92,248.36,173.63,False
OD0009156,O202408314428,P139,2,0.04,0.21,196.78,30.52,84.7,66.05,False
OD0009157,O202405154429,P145,3,0.15,0.21,1250.06,96.96,405.14,312.05,False
OD0009158,O202405154429,P157,1,0.06,0.21,194.55,30.0,171.05,130.79,False
OD0009159,O202405154429,P103,5,0.0,0.21,5119.81,1162.2,846.25,613.81,False
OD0009160,O202306094430,P156,4,0.22,0.21,5238.05,705.25,1387.49,905.93,False
OD0009161,O202306094430,P104,5,0.15,0.21,2182.99,234.12,424.5,314.0,False
OD0009162,O202306094430,P141,4,0.14,0.21,5881.39,934.09,1412.98,981.64,False
OD0009163,O202307254431,P118,3,0.2,0.21,2318.5,83.35,798.38,610.92,False
OD0009164,O202302054432,P107,4,0.05,0.21,585.79,123.76,127.4,90.09,False
OD0009165,O202302054432,P156,4,0.25,0.21,5036.59,538.75,1387.49,905.93,False
OD0009166,O202302054432,P102,2,0.0,0.21,138.79,34.41,57.35,40.145,False
OD0009167,O202307224433,P121,2,0.12,0.21,652.45,177.45,306.37,180.88,False
OD0009168,O202307224433,P111,4,0.05,0.21,1723.15,498.45,374.76,231.41,False
OD0009169,O202307224433,P122,5,0.06,0.21,4197.12,1104.29,738.02,472.88,False
OD0009170,O202212264434,P121,3,0.0,0.21,1112.12,376.47,306.37,180.88,False
OD0009171,O202401184435,P150,5,0.0,0.21,3067.29,519.8,506.99,403.03,False
OD0009172,O202312064436,P135,2,0.06,0.21,1668.79,425.11,733.6,477.03,False
OD0009173,O202312064436,P101,4,0.14,0.21,4640.7,1226.93,1114.91,652.09,False
OD0009174,O202306274437,P115,5,0.0,0.21,2428.95,452.75,401.48,310.93,False
OD0009175,O202411044438,P120,2,0.03,0.21,3422.77,854.69,1458.11,987.02,False
OD0009176,O202411044438,P112,3,0.0,0.21,1275.11,316.14,351.27,245.889,False
OD0009177,O202411044438,P136,2,0.24,0.21,2718.54,41.33,1478.11,1102.7,False
OD0009178,O202212064439,P104,1,0.05,0.21,487.96,89.27,424.5,314.0,False
OD0009179,O202212064439,P111,4,0.06,0.21,1705.01,483.46,374.76,231.41,False
OD0009180,O202408224440,P145,2,0.03,0.21,951.03,161.87,405.14,312.05,False
OD0009181,O202301044441,P106,3,0.23,0.21,3557.52,69.55,1272.77,956.85,False
OD0009182,O202301044441,P136,3,0.28,0.21,3863.19,-115.38,1478.11,1102.7,True
OD0009183,O202301044441,P123,2,0.15,0.21,2711.6,734.49,1318.23,753.25,False
OD0009184,O202301044441,P133,1,0.25,0.21,579.53,87.84,638.6,391.11,False
OD0009185,O202312254442,P109,3,0.06,0.21,1447.35,380.22,424.17,271.98,False
OD0009186,O202303314443,P129,4,0.03,0.21,4726.58,1558.15,1006.77,587.03,False
OD0009187,O202309144444,P117,5,0.25,0.21,1126.93,63.2,248.36,173.63,False
OD0009188,O202309144444,P138,2,0.05,0.21,768.72,167.19,334.37,234.059,False
OD0009189,O202311234445,P129,3,0.18,0.21,2996.75,715.56,1006.77,587.03,False
OD0009190,O202311234445,P102,4,0.0,0.21,277.57,68.82,57.35,40.145,False
OD0009191,O202311234445,P153,5,0.25,0.21,6123.27,-102.4,1349.48,1032.59,True
OD0009192,O202510234446,P132,4,0.0,0.21,2495.26,799.8,515.55,315.6,False
OD0009193,O202510234446,P151,1,0.01,0.21,775.34,187.7,647.25,453.075,False
OD0009194,O202408264447,P118,3,0.2,0.21,2318.5,83.35,798.38,610.92,False
OD0009195,O202505154448,P109,4,0.16,0.21,1724.51,337.29,424.17,271.98,False
OD0009196,O202505154448,P105,1,0.0,0.21,292.41,88.41,241.66,153.25,False
OD0009197,O202502164449,P131,5,0.08,0.21,3465.06,1109.53,622.54,350.83,False
OD0009198,O202505284450,P136,5,0.01,0.21,8853.14,1803.14,1478.11,1102.7,False
OD0009199,O202505284450,P108,5,0.0,0.21,687.46,145.85,113.63,84.46,False
OD0009200,O202306294451,P104,1,0.02,0.21,503.37,102.01,424.5,314.0,False
OD0009201,O202306294451,P143,5,0.23,0.21,1890.23,118.93,405.76,288.65,False
OD0009202,O202306294451,P103,4,0.24,0.21,3112.85,117.36,846.25,613.81,False
OD0009203,O202412314452,P120,1,0.23,0.21,1358.52,135.72,1458.11,987.02,False
OD0009204,O202412314452,P157,2,0.09,0.21,376.69,49.73,171.05,130.79,False
OD0009205,O202407164453,P110,2,0.0,0.21,986.85,234.88,407.79,290.35,False
OD0009206,O202406054454,P141,1,0.21,0.21,1350.67,134.61,1412.98,981.64,False
OD0009207,O202406054454,P149,2,0.07,0.21,864.59,282.2,384.16,216.17,False
OD0009208,O202308274455,P129,3,0.07,0.21,3398.75,1047.8,1006.77,587.03,False
OD0009209,O202308274455,P147,2,0.04,0.21,3248.58,532.67,1398.32,1076.05,False
OD0009210,O202308274455,P134,2,0.01,0.21,204.53,39.43,85.37,64.8,False
OD0009211,O202505014456,P113,5,0.05,0.21,1864.26,293.41,324.36,249.46,False
OD0009212,O202505014456,P112,4,0.27,0.21,1241.11,42.15,351.27,245.889,False
OD0009213,O202404074457,P111,5,0.0,0.21,2267.3,716.75,374.76,231.41,False
OD0009214,O202404074457,P159,2,0.14,0.21,884.74,136.04,425.11,297.577,False
OD0009215,O202404074457,P134,5,0.14,0.21,444.18,43.09,85.37,64.8,False
OD0009216,O202402234458,P122,2,0.06,0.21,1678.85,441.72,738.02,472.88,False
OD0009217,O202402234458,P131,1,0.16,0.21,632.75,172.1,622.54,350.83,False
OD0009218,O202502204459,P149,3,0.11,0.21,1241.11,377.2,384.16,216.17,False
OD0009219,O202304304460,P135,2,0.12,0.21,1562.27,337.08,733.6,477.03,False
OD0009220,O202304304460,P138,2,0.02,0.21,792.99,187.25,334.37,234.059,False
OD0009221,O202212174461,P119,3,0.21,0.21,3312.8,577.46,1155.21,720.13,False
OD0009222,O202212174461,P159,1,0.1,0.21,462.94,85.02,425.11,297.577,False
OD0009223,O202506094462,P105,5,0.13,0.21,1271.98,284.97,241.66,153.25,False
OD0009224,O202506094462,P131,1,0.0,0.21,753.27,271.71,622.54,350.83,False
OD0009225,O202506094462,P127,2,0.07,0.21,1156.22,-497.01,513.74,312.11,True
OD0009226,O202501044463,P155,4,0.05,0.21,5969.4,1024.63,1298.26,977.19,False
OD0009227,O202310254464,P134,2,0.14,0.21,177.67,17.24,85.37,64.8,False
OD0009228,O202310254464,P123,5,0.05,0.21,7576.53,2495.34,1318.23,753.25,False
OD0009229,O202312154465,P152,4,0.04,0.21,5824.45,1870.15,1253.54,735.86,False
OD0009230,O202312154465,P136,3,0.0,0.21,5365.54,1126.23,1478.11,1102.7,False
OD0009231,O202312154465,P113,1,0.17,0.21,325.75,19.76,324.36,249.46,False
OD0009232,O202405074466,P120,3,0.14,0.21,4551.93,800.86,1458.11,987.02,False
OD0009233,O202508044467,P107,4,0.2,0.21,493.29,47.32,127.4,90.09,False
OD0009234,O202508044467,P114,2,0.27,0.21,2346.36,383.26,1328.18,777.94,False
OD0009235,O202302124468,P143,5,0.08,0.21,2258.46,423.25,405.76,288.65,False
OD0009236,O202302124468,P121,3,0.01,0.21,1101.0,367.28,306.37,180.88,False
OD0009237,O202304224469,P127,1,0.17,0.21,515.95,114.29,513.74,312.11,False
OD0009238,O202304224469,P146,3,0.08,0.21,2213.79,585.42,662.89,414.72,False
OD0009239,O202411234470,P145,2,0.27,0.21,715.72,-32.6,405.14,312.05,True
OD0009240,O202411234470,P133,2,0.18,0.21,1267.24,265.08,638.6,391.11,False
OD0009241,O202507194471,P151,3,0.28,0.21,1691.65,38.84,647.25,453.075,False
OD0009242,O202507194471,P154,1,0.16,0.21,165.83,11.26,163.15,125.79,False
OD0009243,O202310184472,P159,1,0.15,0.21,437.23,63.77,425.11,297.577,False
OD0009244,O202310184472,P104,4,0.0,0.21,2054.58,442.0,424.5,314.0,False
OD0009245,O202505284473,P139,2,0.21,0.21,161.93,1.73,84.7,66.05,False
OD0009246,O202505284473,P145,2,0.04,0.21,941.22,153.77,405.14,312.05,False
OD0009247,O202505284473,P109,1,0.26,0.21,379.8,41.91,424.17,271.98,False
OD0009248,O202404224474,P135,3,0.24,0.21,2023.86,241.52,733.6,477.03,False
OD0009249,O202404224474,P145,5,0.0,0.21,2451.1,465.45,405.14,312.05,False
OD0009250,O202404224474,P159,2,0.08,0.21,946.46,187.05,425.11,297.577,False
OD0009251,O202404224474,P153,3,0.26,0.21,3624.97,-101.92,1349.48,1032.59,True
OD0009252,O202403154475,P132,5,0.05,0.21,2963.12,870.86,515.55,315.6,False
OD0009253,O202403154475,P128,2,0.28,0.21,611.79,-31.53,351.12,268.57,True
OD0009254,O202403154475,P105,3,0.0,0.21,877.23,265.23,241.66,153.25,False
OD0009255,O202402094476,P108,3,0.13,0.21,358.85,43.19,113.63,84.46,False
OD0009256,O202402094476,P150,5,0.11,0.21,2729.89,240.96,506.99,403.03,False
OD0009257,O202306254477,P136,2,0.07,0.21,3326.63,543.88,1478.11,1102.7,False
OD0009258,O202306254477,P140,4,0.1,0.21,5569.15,1022.8,1278.5,894.9499999999999,False
OD0009259,O202405314478,P147,4,0.18,0.21,5549.65,282.29,1398.32,1076.05,False
OD0009260,O202405314478,P112,3,0.17,0.21,1058.34,137.0,351.27,245.889,False
OD0009261,O202409184479,P108,5,0.15,0.21,584.34,60.63,113.63,84.46,False
OD0009262,O202407194480,P113,5,0.0,0.21,1962.38,374.5,324.36,249.46,False
OD0009263,O202407194480,P132,4,0.08,0.21,2295.64,634.82,515.55,315.6,False
OD0009264,O202505104481,P142,3,0.13,0.21,3124.88,715.13,989.48,622.47,False
OD0009265,O202303114482,P160,4,0.05,0.21,4701.36,1297.38,1022.48,647.01,False
OD0009266,O202412184483,P123,2,0.29,0.21,2264.98,365.39,1318.23,753.25,False
OD0009267,O202412184483,P101,1,0.09,0.21,1227.63,362.48,1114.91,652.09,False
OD0009268,O202212244484,P138,3,0.09,0.21,1104.52,210.65,334.37,234.059,False
OD0009269,O202212244484,P137,3,0.02,0.21,5109.85,1254.22,1436.4,989.6,False
OD0009270,O202212244484,P107,4,0.21,0.21,487.13,42.22,127.4,90.09,False
OD0009271,O202410304485,P124,2,0.0,0.21,487.12,125.82,201.29,138.38,False
OD0009272,O202410304485,P139,3,0.27,0.21,224.45,-12.66,84.7,66.05,True
OD0009273,O202211174486,P139,5,0.09,0.21,466.32,55.13,84.7,66.05,False
OD0009274,O202211174486,P141,3,0.0,0.21,5129.12,1294.02,1412.98,981.64,False
OD0009275,O202308114487,P153,4,0.01,0.21,6466.17,1213.58,1349.48,1032.59,False
OD0009276,O202308114487,P122,3,0.26,0.21,1982.47,219.76,738.02,472.88,False
OD0009277,O202504024488,P129,3,0.22,0.21,2850.57,594.75,1006.77,587.03,False
OD0009278,O202504024488,P133,3,0.17,0.21,1924.04,416.78,638.6,391.11,False
OD0009279,O202504024488,P110,5,0.27,0.21,1801.0,36.68,407.79,290.35,False
OD0009280,O202507244489,P105,1,0.18,0.21,239.78,44.91,241.66,153.25,False
OD0009281,O202507244489,P137,5,0.15,0.21,7386.69,1156.7,1436.4,989.6,False
OD0009282,O202409074490,P127,5,0.14,0.21,2672.99,648.53,513.74,312.11,False
OD0009283,O202303034491,P101,5,0.05,0.21,6407.95,2035.37,1114.91,652.09,False
OD0009284,O202303034491,P148,4,0.08,0.21,1851.43,316.99,415.79,303.28,False
OD0009285,O202211224492,P132,3,0.05,0.21,1777.87,522.52,515.55,315.6,False
OD0009286,O202211224492,P107,3,0.24,0.21,351.47,20.2,127.4,90.09,False
OD0009287,O202211224492,P141,4,0.27,0.21,4992.34,199.34,1412.98,981.64,False
OD0009288,O202407124493,P120,5,0.26,0.21,6527.96,459.91,1458.11,987.02,False
OD0009289,O202506034494,P134,5,0.15,0.21,439.02,38.82,85.37,64.8,False
OD0009290,O202505304495,P141,1,0.09,0.21,1555.83,304.17,1412.98,981.64,False
OD0009291,O202309164496,P116,3,0.0,0.21,2792.16,692.27,769.19,538.433,False
OD0009292,O202309164496,P148,2,0.0,0.21,1006.21,225.02,415.79,303.28,False
OD0009293,O202504234497,P128,4,0.0,0.21,1699.42,330.2,351.12,268.57,False
OD0009294,O202504234497,P155,2,0.16,0.21,2639.1,226.7,1298.26,977.19,False
OD0009295,O202505284498,P109,5,0.06,0.21,2412.25,633.7,424.17,271.98,False
OD0009296,O202505284498,P154,3,0.05,0.21,562.62,87.61,163.15,125.79,False
OD0009297,O202507314499,P158,1,0.04,0.21,539.83,164.1,464.73,282.04,False
OD0009298,O202507314499,P123,4,0.09,0.21,5806.01,1785.36,1318.23,753.25,False
OD0009299,O202507314499,P108,5,0.0,0.21,687.46,145.85,113.63,84.46,False
OD0009300,O202504164500,P158,3,0.1,0.21,1518.27,408.65,464.73,282.04,False
OD0009301,O202504164500,P144,5,0.08,0.21,3856.35,419.06,692.84,553.6,False
OD0009302,O202403114501,P136,4,0.02,0.21,7010.97,1383.39,1478.11,1102.7,False
OD0009303,O202401124502,P102,3,0.0,0.21,208.18,51.62,57.35,40.145,False
OD0009304,O202505244503,P124,2,0.28,0.21,350.73,13.1,201.29,138.38,False
OD0009305,O202505244503,P118,4,0.12,0.21,3400.46,366.62,798.38,610.92,False
OD0009306,O202302224504,P136,5,0.07,0.21,8316.59,1359.71,1478.11,1102.7,False
OD0009307,O202302224504,P134,1,0.22,0.21,80.57,1.79,85.37,64.8,False
OD0009308,O202312074505,P121,4,0.11,0.21,1319.72,367.16,306.37,180.88,False
OD0009309,O202306114506,P160,4,0.27,0.21,3612.63,397.6,1022.48,647.01,False
OD0009310,O202410014507,P133,5,0.07,0.21,3593.08,1013.94,638.6,391.11,False
OD0009311,O202410014507,P101,1,0.13,0.21,1173.67,317.88,1114.91,652.09,False
OD0009312,O202410014507,P126,5,0.0,0.21,5918.78,1568.25,978.31,664.66,False
OD0009313,O202410014507,P122,1,0.19,0.21,723.33,124.92,738.02,472.88,False
OD0009314,O202408184508,P133,4,0.12,0.21,2719.93,683.43,638.6,391.11,False
OD0009315,O202408184508,P157,4,0.0,0.21,827.88,161.04,171.05,130.79,False
OD0009316,O202408184508,P145,4,0.19,0.21,1588.31,64.45,405.14,312.05,False
OD0009317,O202408184508,P116,4,0.29,0.21,2643.24,30.77,769.19,538.433,False
OD0009318,O202504154509,P106,3,0.0,0.21,4620.16,947.76,1272.77,956.85,False
OD0009319,O202504154509,P158,2,0.25,0.21,843.48,133.01,464.73,282.04,False
OD0009320,O202302144510,P104,4,0.09,0.21,1869.67,289.18,424.5,314.0,False
OD0009321,O202309284511,P153,1,0.28,0.21,1175.67,-60.96,1349.48,1032.59,True
OD0009322,O202405244512,P119,5,0.16,0.21,5870.78,1251.23,1155.21,720.13,False
OD0009323,O202405244512,P122,4,0.26,0.21,2643.29,293.02,738.02,472.88,False
OD0009324,O202405244512,P123,4,0.14,0.21,5487.0,1521.71,1318.23,753.25,False
OD0009325,O202310154513,P106,1,0.27,0.21,1124.24,-27.73,1272.77,956.85,True
OD0009326,O202310154513,P157,2,0.25,0.21,310.46,-5.0,171.05,130.79,True
OD0009327,O202310154513,P108,2,0.07,0.21,255.74,42.43,113.63,84.46,False
OD0009328,O202310154513,P126,1,0.08,0.21,1089.05,235.39,978.31,664.66,False
OD0009329,O202410024514,P156,2,0.22,0.21,2619.03,352.62,1387.49,905.93,False
OD0009330,O202410024514,P119,3,0.26,0.21,3103.13,404.18,1155.21,720.13,False
OD0009331,O202301254515,P103,5,0.21,0.21,4044.65,273.64,846.25,613.81,False
OD0009332,O202509304516,P147,5,0.08,0.21,7783.05,1052.02,1398.32,1076.05,False
OD0009333,O202509304516,P113,3,0.13,0.21,1024.36,98.2,324.36,249.46,False
OD0009334,O202303284517,P142,4,0.08,0.21,4405.96,1151.41,989.48,622.47,False
OD0009335,O202303284517,P130,2,0.21,0.21,2254.17,453.71,1179.08,704.62,False
OD0009336,O202303284517,P105,2,0.24,0.21,444.46,60.82,241.66,153.25,False
OD0009337,O202508034518,P106,1,0.27,0.21,1124.24,-27.73,1272.77,956.85,True
OD0009338,O202311174519,P153,4,0.06,0.21,6139.59,943.68,1349.48,1032.59,False
OD0009339,O202311174519,P126,3,0.22,0.21,2769.99,295.27,978.31,664.66,False
OD0009340,O202311024520,P103,1,0.08,0.21,942.05,164.74,846.25,613.81,False
OD0009341,O202311024520,P150,3,0.26,0.21,1361.88,-83.57,506.99,403.03,True
OD0009342,O202311024520,P136,4,0.3,0.21,5007.84,-272.09,1478.11,1102.7,True
OD0009343,O202401084521,P156,1,0.28,0.21,1208.78,93.06,1387.49,905.93,False
OD0009344,O202401084521,P136,3,0.23,0.21,4131.47,106.33,1478.11,1102.7,False
OD0009345,O202304114522,P142,5,0.13,0.21,5208.13,1191.89,989.48,622.47,False
OD0009346,O202304114522,P127,3,0.12,0.21,1641.09,419.94,513.74,312.11,False
OD0009347,O202409114523,P136,1,0.1,0.21,1609.66,227.6,1478.11,1102.7,False
OD0009348,O202501234524,P156,4,0.18,0.21,5506.67,927.25,1387.49,905.93,False
OD0009349,O202510214525,P148,3,0.08,0.21,1388.57,237.74,415.79,303.28,False
OD0009350,O202510214525,P145,4,0.09,0.21,1784.4,226.51,405.14,312.05,False
OD0009351,O202510214525,P105,1,0.28,0.21,210.53,20.75,241.66,153.25,False
OD0009352,O202510214525,P133,1,0.0,0.21,772.71,247.49,638.6,391.11,False
OD0009353,O202301074526,P120,4,0.12,0.21,6210.38,1184.47,1458.11,987.02,False
OD0009354,O202310034527,P137,4,0.19,0.21,5631.26,695.54,1436.4,989.6,False
OD0009355,O202310034527,P114,1,0.19,0.21,1301.75,297.89,1328.18,777.94,False
OD0009356,O202310034527,P124,4,0.12,0.21,857.33,155.02,201.29,138.38,False
OD0009357,O202310034527,P122,3,0.12,0.21,2357.53,529.73,738.02,472.88,False
OD0009358,O202301014528,P126,2,0.23,0.21,1822.98,177.28,978.31,664.66,False
OD0009359,O202403274529,P155,5,0.2,0.21,6283.58,307.09,1298.26,977.19,False
OD0009360,O202403274529,P108,2,0.04,0.21,263.99,49.25,113.63,84.46,False
OD0009361,O202503064530,P115,5,0.15,0.21,2064.61,151.64,401.48,310.93,False
OD0009362,O202503064530,P132,1,0.27,0.21,455.39,60.75,515.55,315.6,False
OD0009363,O202503064530,P105,4,0.3,0.21,818.74,63.65,241.66,153.25,False
OD0009364,O202503064530,P157,4,0.26,0.21,612.63,-16.85,171.05,130.79,True
OD0009365,O202403224531,P128,2,0.02,0.21,832.72,151.06,351.12,268.57,False
OD0009366,O202304084532,P103,4,0.0,0.21,4095.85,929.76,846.25,613.81,False
OD0009367,O202304084532,P113,4,0.0,0.21,1569.9,299.6,324.36,249.46,False
OD0009368,O202304084532,P121,1,0.0,0.21,370.71,125.49,306.37,180.88,False
OD0009369,O202503254533,P147,2,0.0,0.21,3383.93,644.54,1398.32,1076.05,False
OD0009370,O202312124534,P158,2,0.14,0.21,967.2,235.26,464.73,282.04,False
OD0009371,O202312124534,P138,2,0.3,0.21,566.42,0.0,334.37,234.059,False
OD0009372,O202312124534,P147,2,0.3,0.21,2368.75,-194.45,1398.32,1076.05,True
OD0009373,O202312124534,P129,5,0.2,0.21,4872.77,1091.93,1006.77,587.03,False
OD0009374,O202409074535,P113,2,0.0,0.21,784.95,149.8,324.36,249.46,False
OD0009375,O202409074535,P127,4,0.13,0.21,2163.26,539.38,513.74,312.11,False
OD0009376,O202505124536,P129,1,0.03,0.21,1181.65,389.54,1006.77,587.03,False
OD0009377,O202211204537,P155,5,0.04,0.21,7540.29,1345.7,1298.26,977.19,False
OD0009378,O202211204537,P151,4,0.0,0.21,3132.69,776.7,647.25,453.075,False
OD0009379,O202211204537,P115,5,0.22,0.21,1894.58,11.12,401.48,310.93,False
OD0009380,O202501134538,P113,3,0.29,0.21,835.97,-57.49,324.36,249.46,True
OD0009382,O202304074539,P137,4,0.2,0.21,5561.74,638.08,1436.4,989.6,False
OD0009383,O202304074539,P114,3,0.11,0.21,4290.95,1212.42,1328.18,777.94,False
OD0009384,O202304074539,P149,3,0.13,0.21,1213.22,354.15,384.16,216.17,False
OD0009385,O202311014540,P101,1,0.14,0.21,1160.18,306.73,1114.91,652.09,False
OD0009386,O202311014540,P107,3,0.06,0.21,434.71,89.0,127.4,90.09,False
OD0009387,O202311014540,P130,1,0.17,0.21,1184.15,274.02,1179.08,704.62,False
OD0009388,O202308184541,P130,3,0.0,0.21,4280.06,1423.38,1179.08,704.62,False
OD0009389,O202501084542,P143,2,0.19,0.21,795.37,80.03,405.76,288.65,False
OD0009390,O202501084542,P120,1,0.14,0.21,1517.31,266.95,1458.11,987.02,False
OD0009391,O202501084542,P133,2,0.18,0.21,1267.24,265.08,638.6,391.11,False
OD0009392,O202411154543,P160,3,0.0,0.21,3711.6,1126.41,1022.48,647.01,False
OD0009393,O202406014544,P136,1,0.15,0.21,1520.24,153.69,1478.11,1102.7,False
OD0009394,O202406014544,P101,4,0.21,0.21,4262.97,914.76,1114.91,652.09,False
OD0009395,O202406014544,P121,1,0.1,0.21,333.64,94.85,306.37,180.88,False
OD0009396,O202306194545,P144,4,0.19,0.21,2716.21,30.4,692.84,553.6,False
OD0009397,O202306194545,P105,4,0.21,0.21,924.01,150.65,241.66,153.25,False
OD0009398,O202306194545,P115,1,0.04,0.21,466.36,74.49,401.48,310.93,False
OD0009399,O202212164546,P116,3,0.21,0.21,2205.81,207.68,769.19,538.433,False
OD0009400,O202212164546,P150,1,0.23,0.21,472.36,-12.65,506.99,403.03,True
OD0009401,O202507204547,P103,3,0.15,0.21,2611.1,316.51,846.25,613.81,False
OD0009402,O202507204547,P120,5,0.19,0.21,7145.47,970.25,1458.11,987.02,False
OD0009403,O202506214548,P107,1,0.0,0.21,154.15,37.31,127.4,90.09,False
OD0009404,O202506214548,P158,5,0.0,0.21,2811.62,913.45,464.73,282.04,False
OD0009405,O202506214548,P133,3,0.0,0.21,2318.12,742.47,638.6,391.11,False
OD0009406,O202506214548,P120,1,0.22,0.21,1376.16,150.31,1458.11,987.02,False
OD0009407,O202404264549,P159,4,0.3,0.21,1440.27,0.0,425.11,297.577,False
OD0009408,O202402104550,P157,5,0.16,0.21,869.28,64.46,171.05,130.79,False
OD0009409,O202405244551,P107,2,0.13,0.21,268.23,41.5,127.4,90.09,False
OD0009410,O202403194552,P123,5,0.02,0.21,7815.79,2693.08,1318.23,753.25,False
OD0009411,O202403194552,P111,4,0.0,0.21,1813.84,573.4,374.76,231.41,False
