order_id,order_date,customer_id,region_id,ship_mode,payment_method,delivery_time_days,shipping_cost,order_priority
O202402213663,2/21/2024,CUST_1340,R03,Standard,SEPA,10,13.56,Urgent
O202401113664,1/11/2024,CUST_1929,R04,Express,Visa,3,10.11,High
O202304203665,4/20/2023,CUST_1012,R02,Economy,PayPal,13,2.5,Low
O202309203666,9/20/2023,CUST_1327,R05,Standard,Visa,8,8.36,Low
O202405063667,5/6/2024,CUST_1998,R03,Express,Visa,1,4.99,High
O202405083668,5/8/2024,CUST_1512,R01,Standard,SEPA,5,13.22,High
O202303123669,3/12/2023,CUST_1053,R01,Standard,PayPal,7,14.26,Medium
O202403113670,3/11/2024,CUST_1144,R02,Standard,PayPal,9,14.26,Medium
O202502103671,2/10/2025,CUST_1120,R03,Express,Bancontact,3,12.74,Medium
O202405153672,5/15/2024,CUST_2013,R04,Standard,Bancontact,8,5.22,Low
O202409113673,9/11/2024,CUST_2108,R03,Overnight,Bancontact,1,13.36,Medium
O202311033674,11/3/2023,CUST_1635,R03,Overnight,Visa,1,9.42,Low
O202508213675,8/21/2025,CUST_1850,R02,Economy,Visa,11,4.11,High
O202509273676,9/27/2025,CUST_1327,R04,Express,Visa,1,8.9,High
O202412233677,12/23/2024,CUST_1197,R01,Standard,Visa,5,10.71,Low
O202410263678,10/26/2024,CUST_1384,R01,Standard,Mastercard,8,8.75,Low
O202302043679,2/4/2023,CUST_1753,R05,Economy,PayPal,5,14.45,Low
O202308093680,8/9/2023,CUST_1534,R03,Economy,Bancontact,11,0.3,Low
O202303053681,3/5/2023,CUST_1463,R01,Standard,PayPal,5,10.67,Medium
O202502283682,2/28/2025,CUST_1363,R03,Standard,PayPal,9,7.09,Low
O202308203683,8/20/2023,CUST_1522,R02,Express,SEPA,3,1.86,Medium
O202211123684,11/12/2022,CUST_1912,R03,Economy,iDEAL,5,0.17,Urgent
O202510313685,10/31/2025,CUST_1417,R05,Express,Bancontact,2,2.46,Medium
O202506153686,6/15/2025,CUST_2102,R03,Economy,Visa,14,4.01,Urgent
O202304213687,4/21/2023,CUST_1661,R01,Standard,Visa,8,1.28,Urgent
O202410133688,10/13/2024,CUST_1660,R01,Standard,Bancontact,8,2.86,Low
O202411233689,11/23/2024,CUST_1743,R04,Express,Visa,3,14.69,Urgent
O202302023690,2/2/2023,CUST_1888,R03,Express,Mastercard,3,11.58,Medium
O202402203691,2/20/2024,CUST_1614,R02,Overnight,Mastercard,1,10.13,Medium
O202306153692,6/15/2023,CUST_1743,R03,Express,Mastercard,3,7.74,Medium
O202312073693,12/7/2023,CUST_1866,R04,Overnight,Visa,1,14.28,Medium
O202305293694,5/29/2023,CUST_1350,R01,Overnight,iDEAL,1,4.27,Low
O202506103695,6/10/2025,CUST_1025,R01,Standard,Mastercard,10,5.46,Urgent
O202307233696,7/23/2023,CUST_1748,R04,Express,Visa,2,8.92,High
O202309013697,9/1/2023,CUST_1733,R04,Economy,Visa,5,13.96,Medium
O202302053698,2/5/2023,CUST_2159,R04,Express,Visa,1,14.79,Low
O202410213699,10/21/2024,CUST_1845,R01,Standard,Bancontact,8,12.01,Urgent
O202502243700,2/24/2025,CUST_1311,R03,Overnight,iDEAL,1,14.73,Medium
O202311303701,11/30/2023,CUST_1791,R01,Express,Visa,2,13.74,Low
O202507273702,7/27/2025,CUST_1386,R03,Standard,iDEAL,6,13.93,Low
O202302033703,2/3/2023,CUST_2126,R01,Express,iDEAL,2,7.01,Urgent
O202312243704,12/24/2023,CUST_1927,R04,Standard,Visa,9,10.14,Low
O202306293705,6/29/2023,CUST_1508,R01,Economy,Visa,10,8.61,Low
O202406113706,6/11/2024,CUST_1494,R04,Standard,Visa,5,0.99,Medium
O202408033707,8/3/2024,CUST_1849,R01,Economy,iDEAL,13,15.18,Urgent
O202301183708,1/18/2023,CUST_2009,R05,Standard,Visa,10,5.95,High
O202406053709,6/5/2024,CUST_1557,R04,Standard,Visa,10,5.02,Low
O202403113710,3/11/2024,CUST_1119,R05,Express,Visa,1,8.45,High
O202309243711,9/24/2023,CUST_1593,R03,Overnight,PayPal,1,3,Medium
O202302063712,2/6/2023,CUST_1185,R01,Standard,iDEAL,9,5.23,Urgent
O202409033713,9/3/2024,CUST_1754,R04,Express,iDEAL,3,8.64,Medium
O202507203714,7/20/2025,CUST_1630,R01,Express,Mastercard,3,5.19,High
O202504293715,4/29/2025,CUST_1316,R01,Overnight,Mastercard,1,5.91,Medium
O202511033716,11/3/2025,CUST_1739,R02,Overnight,Visa,1,0.89,Medium
O202409053717,9/5/2024,CUST_1322,R05,Express,Visa,1,8.82,Urgent
O202410083718,10/8/2024,CUST_1028,R01,Standard,Mastercard,9,1.92,Low
O202405013719,5/1/2024,CUST_1180,R01,Overnight,SEPA,1,4.62,Medium
O202212163720,12/16/2022,CUST_1786,R04,Overnight,SEPA,1,15.59,Medium
O202412053721,12/5/2024,CUST_1139,R01,Express,iDEAL,3,3.39,Medium
O202506263722,6/26/2025,CUST_2082,R03,Express,iDEAL,3,9.31,Urgent
O202402073723,2/7/2024,CUST_2047,R04,Standard,Mastercard,5,2.41,Low
O202310313724,10/31/2023,CUST_1418,R01,Express,Visa,2,6.56,High
O202504173725,4/17/2025,CUST_1671,R03,Overnight,Visa,1,1.96,Urgent
O202312263726,12/26/2023,CUST_1609,R02,Express,SEPA,2,12.98,Low
O202401293727,1/29/2024,CUST_1882,R03,Standard,PayPal,6,3.31,Urgent
O202410173728,10/17/2024,CUST_1400,R02,Economy,PayPal,9,9.51,Low
O202412033729,12/3/2024,CUST_1862,R02,Overnight,Visa,1,9.31,High
O202406243730,6/24/2024,CUST_1782,R04,Economy,Visa,12,8.78,Urgent
O202502193731,2/19/2025,CUST_1468,R04,Economy,Visa,4,0.12,Medium
O202401053732,1/5/2024,CUST_1493,R04,Economy,iDEAL,12,3.82,Medium
O202412313733,12/31/2024,CUST_1009,R03,Overnight,Visa,1,11.38,Medium
O202508123734,8/12/2025,CUST_1026,R05,Standard,Visa,7,13.32,Urgent
O202412173735,12/17/2024,CUST_1879,R05,Express,Visa,2,6.2,Medium
O202309253736,9/25/2023,CUST_1226,R01,Express,SEPA,3,15.19,Medium
O202502243737,2/24/2025,CUST_1638,R01,Overnight,Mastercard,1,7.74,Low
O202302273738,2/27/2023,CUST_1439,R03,Express,Mastercard,1,0.47,Low
O202310143739,10/14/2023,CUST_1604,R04,Express,Visa,3,5.77,Low
O202501203740,1/20/2025,CUST_1284,R02,Standard,iDEAL,9,13.98,Medium
O202502253741,2/25/2025,CUST_1386,R03,Express,iDEAL,3,10.35,High
O202503173742,3/17/2025,CUST_1429,R03,Standard,Visa,8,14.33,Low
O202510083743,10/8/2025,CUST_1130,R03,Express,iDEAL,1,13.81,Low
O202310183744,10/18/2023,CUST_2115,R05,Express,PayPal,3,6.74,High
O202505093745,5/9/2025,CUST_1491,R03,Economy,PayPal,5,9.72,Urgent
O202504253746,4/25/2025,CUST_1252,R04,Standard,Visa,9,3.38,Low
O202211093747,11/9/2022,CUST_1354,R01,Economy,PayPal,8,15.73,Low
O202301313748,1/31/2023,CUST_1557,R04,Express,PayPal,2,5.08,Urgent
O202505263749,5/26/2025,CUST_1278,R03,Standard,Mastercard,5,10.69,Low
O202212313750,12/31/2022,CUST_1373,R03,Economy,SEPA,10,5.11,Medium
O202507033751,7/3/2025,CUST_1622,R04,Economy,Visa,12,8.86,Medium
O202401083752,1/8/2024,CUST_1912,R03,Economy,Visa,9,13.41,Urgent
O202306073753,6/7/2023,CUST_1252,R03,Economy,Visa,12,0.37,High
O202409143754,9/14/2024,CUST_1656,R04,Standard,SEPA,5,11.71,Medium
O202304093755,4/9/2023,CUST_1582,R03,Standard,Visa,8,6.18,Medium
O202405073756,5/7/2024,CUST_1985,R05,Economy,PayPal,7,1.77,Low
O202309223757,9/22/2023,CUST_1835,R04,Economy,Visa,4,13.78,Urgent
O202502143758,2/14/2025,CUST_2120,R03,Standard,iDEAL,7,14.7,Urgent
O202510023759,10/2/2025,CUST_1706,R03,Overnight,Visa,1,5.3,Urgent
O202406253760,6/25/2024,CUST_1833,R03,Express,Visa,3,7.75,Medium
O202408103761,8/10/2024,CUST_1876,R01,Economy,Mastercard,9,10.59,Low
O202309033762,9/3/2023,CUST_2152,R01,Standard,Visa,8,2.78,Medium
O202302213763,2/21/2023,CUST_2147,R03,Express,SEPA,2,4.33,Urgent
O202212193764,12/19/2022,CUST_1203,R01,Overnight,Visa,1,2.61,Medium
O202402213765,2/21/2024,CUST_1053,R03,Economy,iDEAL,12,3.77,Medium
O202312213766,12/21/2023,CUST_2099,R03,Express,Mastercard,2,4.03,Medium
O202508233767,8/23/2025,CUST_1863,R03,Standard,Bancontact,8,0.96,Low
O202501313768,1/31/2025,CUST_2187,R04,Overnight,SEPA,1,8.92,Low
O202312173769,12/17/2023,CUST_1678,R02,Economy,PayPal,13,2.32,Medium
O202411183770,11/18/2024,CUST_1009,R03,Standard,Visa,10,13.11,Urgent
O202406073771,6/7/2024,CUST_1800,R01,Standard,Visa,8,9.65,High
O202304213772,4/21/2023,CUST_1340,R01,Standard,Visa,8,13.31,Low
O202408233773,8/23/2024,CUST_1633,R01,Overnight,SEPA,1,0.87,Urgent
O202509283774,9/28/2025,CUST_1551,R03,Express,SEPA,3,11.6,Medium
O202309173775,9/17/2023,CUST_1009,R01,Express,Visa,3,10.61,Low
O202509033776,9/3/2025,CUST_1090,R04,Standard,Bancontact,6,6.57,Urgent
O202412043777,12/4/2024,CUST_1819,R02,Standard,SEPA,8,8.49,Medium
O202502053778,2/5/2025,CUST_1135,R02,Express,Visa,1,4.03,Medium
O202308283779,8/28/2023,CUST_1733,R01,Standard,Bancontact,7,15.61,Urgent
O202404103780,4/10/2024,CUST_1503,R05,Standard,SEPA,7,6.6,Medium
O202504013781,4/1/2025,CUST_1619,R01,Overnight,Mastercard,1,14.18,Medium
O202404233782,4/23/2024,CUST_1778,R02,Express,Visa,1,11.18,Low
O202311293783,11/29/2023,CUST_2126,R04,Overnight,PayPal,1,14.36,Urgent
O202408103784,8/10/2024,CUST_1401,R03,Standard,PayPal,10,5.49,Low
O202310023785,10/2/2023,CUST_2085,R03,Express,Visa,1,15.02,Medium
O202402173786,2/17/2024,CUST_1347,R04,Economy,Mastercard,13,7.3,Low
O202406263787,6/26/2024,CUST_1589,R04,Express,Visa,3,9.46,Low
O202410073788,10/7/2024,CUST_1936,R03,Express,SEPA,3,14.01,High
O202406273789,6/27/2024,CUST_1968,R04,Express,PayPal,3,6.27,Low
O202507123790,7/12/2025,CUST_1312,R04,Economy,Visa,8,12.68,Urgent
O202505113791,5/11/2025,CUST_1153,R01,Standard,iDEAL,9,4.65,Medium
O202509063792,9/6/2025,CUST_1339,R04,Standard,Bancontact,10,1.93,Low
O202307183793,7/18/2023,CUST_1425,R01,Standard,PayPal,9,12.36,Medium
O202406053794,6/5/2024,CUST_2057,R02,Standard,PayPal,10,8.99,Low
O202305013795,5/1/2023,CUST_1741,R05,Express,PayPal,3,14.23,Low
O202306283796,6/28/2023,CUST_1431,R04,Overnight,Mastercard,1,4.39,Medium
O202506153797,6/15/2025,CUST_1055,R01,Express,Visa,3,14.99,Medium
O202409043798,9/4/2024,CUST_1599,R04,Overnight,Bancontact,1,12.5,Low
O202408293799,8/29/2024,CUST_1841,R04,Express,SEPA,3,2.49,Medium
O202303313800,3/31/2023,CUST_1207,R02,Express,Bancontact,2,1.51,Medium
O202509123801,9/12/2025,CUST_1162,R01,Overnight,PayPal,1,15.55,Low
O202401203802,1/20/2024,CUST_1952,R04,Standard,Bancontact,5,0.45,High
O202411293803,11/29/2024,CUST_1041,R03,Express,Bancontact,3,7.08,Medium
O202404063804,4/6/2024,CUST_1415,R03,Express,PayPal,2,15.28,Urgent
O202510113805,10/11/2025,CUST_1510,R05,Economy,Bancontact,4,9.91,Medium
O202403093806,3/9/2024,CUST_1904,R04,Express,SEPA,2,15.48,Medium
O202504093807,4/9/2025,CUST_1400,R03,Standard,Visa,5,4.79,Low
O202405023808,5/2/2024,CUST_1221,R04,Standard,PayPal,8,14.2,Medium
O202510153809,10/15/2025,CUST_1340,R03,Express,SEPA,2,6.69,Low
O202306033810,6/3/2023,CUST_1647,R01,Express,Bancontact,2,12.78,Medium
O202508083811,8/8/2025,CUST_1203,R01,Economy,PayPal,7,3.27,Medium
O202505023812,5/2/2025,CUST_2176,R04,Standard,Visa,10,4.77,Urgent
O202409053813,9/5/2024,CUST_1449,R02,Standard,Visa,8,13.71,Urgent
O202411083814,11/8/2024,CUST_1104,R03,Standard,Visa,5,12.54,Medium
O202508183815,8/18/2025,CUST_2083,R03,Overnight,SEPA,1,8.98,Low
O202506083816,6/8/2025,CUST_1477,R01,Overnight,Visa,1,15.03,Medium
O202509163817,9/16/2025,CUST_2082,R03,Express,Visa,3,5.28,Medium
O202508123818,8/12/2025,CUST_1449,R04,Express,SEPA,3,9.18,Medium
O202310103819,10/10/2023,CUST_2020,R05,Economy,Visa,10,2.85,Low
O202507023820,7/2/2025,CUST_1650,R04,Standard,Visa,10,2.61,Low
O202312283821,12/28/2023,CUST_2104,R04,Express,Visa,3,5.19,Low
O202311303822,11/30/2023,CUST_1199,R05,Economy,PayPal,8,4.27,High
O202412093823,12/9/2024,CUST_1090,R01,Economy,iDEAL,14,10.1,Medium
O202312203824,12/20/2023,CUST_2133,R05,Standard,iDEAL,10,12.23,Urgent
O202304023825,4/2/2023,CUST_1727,R04,Express,SEPA,3,5.29,Medium
O202504293826,4/29/2025,CUST_1121,R01,Economy,Visa,12,1.41,High
O202301023827,1/2/2023,CUST_1224,R02,Economy,iDEAL,10,15.91,Urgent
O202410283828,10/28/2024,CUST_1614,R02,Overnight,PayPal,1,5.95,Urgent
O202304083829,4/8/2023,CUST_1836,R03,Economy,Bancontact,14,0.15,High
O202409123830,9/12/2024,CUST_1969,R05,Express,PayPal,1,0.02,Medium
O202501123831,1/12/2025,CUST_1762,R01,Express,Bancontact,3,5.9,Medium
O202501173832,1/17/2025,CUST_1743,R04,Express,SEPA,1,7.6,Low
O202304213833,4/21/2023,CUST_1121,R01,Standard,Bancontact,9,0.34,Medium
O202309083834,9/8/2023,CUST_1495,R04,Standard,iDEAL,7,6.8,Medium
O202311163835,11/16/2023,CUST_1241,R05,Economy,Bancontact,14,6.67,High
O202412083836,12/8/2024,CUST_1685,R04,Express,Mastercard,1,12.38,Low
O202310043837,10/4/2023,CUST_2113,R01,Express,SEPA,3,14.21,Urgent
O202309023838,9/2/2023,CUST_1614,R04,Standard,iDEAL,10,5.61,High
O202507083839,7/8/2025,CUST_1229,R01,Express,Bancontact,1,0.87,Urgent
O202505303840,5/30/2025,CUST_1119,R01,Standard,Visa,7,7.34,Low
O202506193841,6/19/2025,CUST_2127,R03,Economy,Mastercard,5,15.61,Urgent
O202504263842,4/26/2025,CUST_1067,R03,Economy,Visa,12,9.82,High
O202309013843,9/1/2023,CUST_1307,R04,Standard,iDEAL,10,8.63,Low
O202506183844,6/18/2025,CUST_1927,R03,Overnight,Visa,1,5.55,Urgent
O202510233845,10/23/2025,CUST_2017,R03,Express,Bancontact,2,2.99,Medium
O202402233846,2/23/2024,CUST_1026,R01,Standard,SEPA,8,5.18,Urgent
O202409123847,9/12/2024,CUST_1523,R01,Standard,Visa,6,12.79,Medium
O202412273848,12/27/2024,CUST_1927,R03,Economy,SEPA,5,5.22,Urgent
O202510043849,10/4/2025,CUST_1136,R05,Standard,iDEAL,6,2.91,Low
O202502083850,2/8/2025,CUST_1632,R02,Economy,Mastercard,11,12.63,High
O202405243851,5/24/2024,CUST_1300,R04,Economy,Visa,9,6.51,Medium
O202506183852,6/18/2025,CUST_2104,R02,Express,Visa,3,1,High
O202509153853,9/15/2025,CUST_1153,R04,Express,Visa,3,0.42,Urgent
O202302073854,2/7/2023,CUST_1857,R03,Economy,PayPal,8,0.96,Low
O202303133855,3/13/2023,CUST_1673,R02,Standard,Visa,6,14.48,Urgent
O202305103856,5/10/2023,CUST_1244,R03,Express,Visa,3,0.34,Low
O202503223857,3/22/2025,CUST_1103,R03,Standard,Visa,7,1.29,Medium
O202503233858,3/23/2025,CUST_1197,R02,Standard,Bancontact,8,13.32,Low
O202310013859,10/1/2023,CUST_1781,R03,Express,Visa,3,5.46,Low
O202410063860,10/6/2024,CUST_2136,R03,Overnight,SEPA,1,9.94,Urgent
O202507203861,7/20/2025,CUST_2109,R01,Economy,Bancontact,6,0.11,Medium
O202303013862,3/1/2023,CUST_1405,R02,Overnight,Visa,1,8.29,Urgent
O202305093863,5/9/2023,CUST_1917,R01,Standard,iDEAL,9,12.33,Medium
O202407283864,7/28/2024,CUST_1857,R04,Express,PayPal,3,9.73,Low
O202410103865,10/10/2024,CUST_2014,R04,Express,PayPal,1,0.6,High
O202308073866,8/7/2023,CUST_1827,R04,Express,PayPal,3,15.68,Urgent
O202507233867,7/23/2025,CUST_1970,R01,Standard,PayPal,9,10.83,Urgent
O202509023868,9/2/2025,CUST_1353,R04,Standard,SEPA,10,5.91,Medium
O202405233869,5/23/2024,CUST_1525,R03,Standard,Mastercard,9,1.87,Low
O202409253870,9/25/2024,CUST_1978,R03,Standard,PayPal,5,5.91,High
O202401063871,1/6/2024,CUST_2118,R01,Overnight,Visa,1,2.51,Medium
O202506213872,6/21/2025,CUST_1741,R01,Standard,Visa,6,3.86,Urgent
O202408163873,8/16/2024,CUST_1342,R01,Express,SEPA,3,4.45,Low
O202308243874,8/24/2023,CUST_1197,R04,Standard,PayPal,10,9.19,Urgent
O202408293875,8/29/2024,CUST_1896,R03,Standard,Visa,8,3.55,High
O202211263876,11/26/2022,CUST_1861,R05,Economy,PayPal,9,0.71,Low
O202509273877,9/27/2025,CUST_1350,R05,Standard,Bancontact,10,8.28,Medium
O202411183878,11/18/2024,CUST_1712,R04,Economy,Mastercard,13,11.68,Urgent
O202212183879,12/18/2022,CUST_1601,R03,Economy,SEPA,9,15.18,Medium
O202401203880,1/20/2024,CUST_1913,R01,Standard,Visa,7,2.12,Medium
O202308063881,8/6/2023,CUST_1857,R03,Express,SEPA,3,6.52,Urgent
O202412043882,12/4/2024,CUST_1347,R02,Standard,PayPal,6,10.14,Urgent
O202212213883,12/21/2022,CUST_1441,R05,Standard,Visa,7,7.08,Low
O202412173884,12/17/2024,CUST_1429,R03,Express,SEPA,2,15.75,Low
O202511053885,11/5/2025,CUST_1968,R01,Standard,Visa,10,5.31,Low
O202311133886,11/13/2023,CUST_2106,R02,Express,SEPA,1,12.39,Medium
O202501083887,1/8/2025,CUST_1819,R04,Economy,SEPA,9,12.11,Urgent
O202501053888,1/5/2025,CUST_1896,R05,Overnight,Visa,1,5.23,Urgent
O202309133889,9/13/2023,CUST_1347,R03,Standard,iDEAL,10,4.48,Urgent
O202404093890,4/9/2024,CUST_1551,R03,Standard,iDEAL,10,1.95,Low
O202302253891,2/25/2023,CUST_1917,R02,Standard,SEPA,8,11.63,Low
O202312203892,12/20/2023,CUST_2152,R01,Standard,Visa,8,8.44,Low
O202309083893,9/8/2023,CUST_1289,R02,Express,Mastercard,3,11.65,High
O202407193894,7/19/2024,CUST_1804,R04,Standard,PayPal,10,12.74,High
O202403173895,3/17/2024,CUST_1864,R04,Economy,Visa,9,5.31,Medium
O202502283896,2/28/2025,CUST_2086,R01,Economy,Visa,14,9.79,High
O202308153897,8/15/2023,CUST_1439,R01,Express,iDEAL,3,9.29,High
O202509193898,9/19/2025,CUST_1927,R03,Standard,iDEAL,5,14.29,Urgent
O202305233899,5/23/2023,CUST_1557,R03,Express,SEPA,2,12.44,Urgent
O202509133900,9/13/2025,CUST_1241,R01,Standard,SEPA,9,12.47,Low
O202401033901,1/3/2024,CUST_1362,R03,Standard,Visa,6,13.7,Medium
O202508093902,8/9/2025,CUST_1550,R03,Express,Visa,3,3.57,High
O202304053903,4/5/2023,CUST_1288,R01,Overnight,Mastercard,1,4.74,Medium
O202302043904,2/4/2023,CUST_1305,R04,Standard,Bancontact,7,5.99,Medium
O202404193905,4/19/2024,CUST_1362,R02,Standard,Visa,9,0.53,Low
O202506253906,6/25/2025,CUST_1572,R04,Express,iDEAL,1,11.05,Medium
O202306033907,6/3/2023,CUST_1252,R03,Express,PayPal,3,4.93,High
O202401193908,1/19/2024,CUST_2144,R03,Economy,Mastercard,5,7.8,High
O202505063909,5/6/2025,CUST_1041,R05,Express,SEPA,1,7.88,Low
O202510133910,10/13/2025,CUST_1429,R02,Standard,iDEAL,7,2.66,Urgent
O202401223911,1/22/2024,CUST_1241,R05,Standard,Bancontact,7,7.23,Urgent
O202305033912,5/3/2023,CUST_2134,R02,Standard,iDEAL,7,14.9,High
O202303233913,3/23/2023,CUST_1942,R03,Overnight,Visa,1,13.84,Medium
O202309163914,9/16/2023,CUST_1400,R01,Standard,Mastercard,10,0.51,High
O202305063915,5/6/2023,CUST_1639,R01,Standard,Visa,7,6.18,Medium
O202402273916,2/27/2024,CUST_1826,R01,Express,Bancontact,1,2.5,Medium
O202406013917,6/1/2024,CUST_1812,R01,Economy,SEPA,13,0.11,Medium
O202312253918,12/25/2023,CUST_1719,R04,Express,Mastercard,2,15.23,Medium
O202311193919,11/19/2023,CUST_1863,R03,Overnight,Visa,1,13.45,Low
O202405113920,5/11/2024,CUST_1774,R02,Express,Mastercard,1,5.79,High
O202409233921,9/23/2024,CUST_1206,R04,Express,SEPA,1,6.31,Medium
O202302213922,2/21/2023,CUST_1708,R03,Overnight,Visa,1,1.49,Medium
O202409233923,9/23/2024,CUST_2162,R03,Express,PayPal,1,0.8,Urgent
O202402053924,2/5/2024,CUST_1592,R01,Express,PayPal,1,1.61,Low
O202508293925,8/29/2025,CUST_1040,R01,Standard,Visa,9,6.25,Medium
O202412123926,12/12/2024,CUST_1362,R01,Standard,Visa,10,8.29,Medium
O202307073927,7/7/2023,CUST_1549,R03,Overnight,Visa,1,12.47,Medium
O202404073928,4/7/2024,CUST_1990,R01,Standard,SEPA,10,15.16,Urgent
O202406113929,6/11/2024,CUST_2164,R01,Standard,iDEAL,5,14.59,High
O202308153930,8/15/2023,CUST_1237,R03,Standard,Visa,8,1.68,Low
O202211153931,11/15/2022,CUST_1851,R01,Standard,Visa,8,0.52,Low
O202307043932,7/4/2023,CUST_2185,R03,Express,Visa,2,5.65,High
O202405283933,5/28/2024,CUST_1822,R02,Express,SEPA,1,10.74,Low
O202406043934,6/4/2024,CUST_1402,R03,Overnight,Bancontact,1,11.86,Medium
O202508193935,8/19/2025,CUST_1338,R01,Express,Visa,2,15.08,Urgent
O202304143936,4/14/2023,CUST_1062,R04,Express,Visa,3,4.53,Urgent
O202406273937,6/27/2024,CUST_1442,R05,Overnight,Visa,1,15.37,Medium
O202506183938,6/18/2025,CUST_1076,R04,Overnight,PayPal,1,13.77,Low
O202411243939,11/24/2024,CUST_1567,R01,Standard,Visa,5,9.84,High
O202503233940,3/23/2025,CUST_2194,R01,Overnight,Bancontact,1,5.03,Low
O202308043941,8/4/2023,CUST_1452,R03,Standard,PayPal,6,1.48,Low
O202212213942,12/21/2022,CUST_2159,R03,Overnight,PayPal,1,8.32,Low
O202503313943,3/31/2025,CUST_1609,R04,Standard,Mastercard,6,7.01,High
O202508043944,8/4/2025,CUST_1122,R03,Standard,Mastercard,6,5.35,Medium
O202304143945,4/14/2023,CUST_1386,R05,Economy,Visa,11,15.85,Low
O202212283946,12/28/2022,CUST_1575,R01,Overnight,Visa,1,4.24,High
O202305173947,5/17/2023,CUST_1796,R04,Express,iDEAL,1,8.76,Low
O202310043948,10/4/2023,CUST_2134,R02,Express,Mastercard,3,12.04,Low
O202502093949,2/9/2025,CUST_1212,R01,Standard,Mastercard,9,10.54,Low
O202504073950,4/7/2025,CUST_1224,R03,Standard,Visa,8,4.43,Urgent
O202507103951,7/10/2025,CUST_2108,R05,Express,iDEAL,2,5.28,High
O202404193952,4/19/2024,CUST_1723,R01,Economy,SEPA,5,15.93,Low
O202403223953,3/22/2024,CUST_1781,R03,Overnight,Bancontact,1,14.05,Low
O202310163954,10/16/2023,CUST_2054,R03,Standard,Visa,6,10.03,High
O202403283955,3/28/2024,CUST_1489,R03,Overnight,SEPA,1,0.18,Medium
O202502163956,2/16/2025,CUST_1691,R02,Standard,Visa,5,8.98,Low
O202301123957,1/12/2023,CUST_1715,R03,Standard,Visa,6,12.3,High
O202409243958,9/24/2024,CUST_1126,R01,Express,Bancontact,1,11.71,Low
O202402043959,2/4/2024,CUST_1109,R04,Standard,iDEAL,8,11.77,Medium
O202506303960,6/30/2025,CUST_1226,R03,Standard,Mastercard,10,1.04,Medium
O202307103961,7/10/2023,CUST_1036,R01,Standard,Visa,8,9.23,High
O202410253962,10/25/2024,CUST_1576,R05,Overnight,PayPal,1,4.42,Urgent
O202306273963,6/27/2023,CUST_1634,R04,Standard,Bancontact,8,8.81,Low
O202403183964,3/18/2024,CUST_1239,R01,Economy,Visa,9,6.77,Low
O202506033965,6/3/2025,CUST_1335,R03,Express,SEPA,2,11.42,Medium
O202310093966,10/9/2023,CUST_1542,R04,Express,Visa,1,13.74,Low
O202304113967,4/11/2023,CUST_1454,R01,Overnight,Bancontact,1,5.12,High
O202404273968,4/27/2024,CUST_1521,R04,Overnight,Mastercard,1,7.15,Low
O202402163969,2/16/2024,CUST_1312,R04,Express,Visa,3,10.22,Medium
O202504023970,4/2/2025,CUST_1069,R01,Economy,SEPA,5,7.51,High
O202309243971,9/24/2023,CUST_1549,R03,Express,Bancontact,3,3.99,Medium
O202401153972,1/15/2024,CUST_1948,R04,Standard,Visa,5,1.2,Low
O202311303973,11/30/2023,CUST_1589,R02,Express,PayPal,3,1.9,Urgent
O202308203974,8/20/2023,CUST_1848,R02,Standard,Visa,10,7.36,Medium
O202212223975,12/22/2022,CUST_1912,R04,Overnight,Bancontact,1,14.13,Medium
O202410053976,10/5/2024,CUST_2147,R02,Overnight,Visa,1,14.86,Urgent
O202407183977,7/18/2024,CUST_1342,R04,Standard,SEPA,5,8.16,Low
O202310273978,10/27/2023,CUST_1829,R03,Express,Bancontact,3,0.22,Medium
O202510063979,10/6/2025,CUST_1550,R04,Standard,Mastercard,5,8.72,Low
O202506283980,6/28/2025,CUST_2039,R02,Express,PayPal,2,8.45,High
O202404253981,4/25/2024,CUST_1141,R01,Economy,Mastercard,8,6.41,Medium
O202311143982,11/14/2023,CUST_2139,R03,Express,Visa,2,11.05,High
O202505253983,5/25/2025,CUST_1576,R03,Express,Visa,2,11,Low
O202304243984,4/24/2023,CUST_2189,R04,Express,Visa,1,3.21,Medium
O202211153985,11/15/2022,CUST_1626,R01,Standard,SEPA,8,14.32,Low
O202402143986,2/14/2024,CUST_1627,R02,Economy,Visa,10,6.58,Low
O202311143987,11/14/2023,CUST_1978,R04,Standard,SEPA,8,1.53,Medium
O202506303988,6/30/2025,CUST_1270,R03,Economy,Bancontact,12,1.2,Low
O202312313989,12/31/2023,CUST_2188,R03,Overnight,SEPA,1,3.97,Medium
O202304303990,4/30/2023,CUST_2154,R03,Express,Visa,2,3.8,Low
O202407293991,7/29/2024,CUST_1244,R04,Standard,Bancontact,8,8.15,Low
O202211303992,11/30/2022,CUST_2088,R03,Express,SEPA,3,8.12,High
O202409243993,9/24/2024,CUST_1976,R04,Standard,Visa,8,1.19,Low
O202509113994,9/11/2025,CUST_1499,R04,Standard,SEPA,6,8.61,Medium
O202402013995,2/1/2024,CUST_1119,R03,Express,Visa,2,8.24,Low
O202503213996,3/21/2025,CUST_2172,R01,Express,iDEAL,2,12.35,Low
O202509233997,9/23/2025,CUST_1305,R04,Express,Visa,2,4.79,Low
O202502263998,2/26/2025,CUST_1204,R02,Overnight,Bancontact,1,10.72,Medium
O202402173999,2/17/2024,CUST_1107,R03,Express,iDEAL,1,9.19,Urgent
